Date,Region,Type,Price,Volume
2017-01,LosAngeles,organic,1.184,95.35304000000001
2015-01,NewOrleansMobile,conventional,0.97,250.27451
2016-02,NewOrleansMobile,organic,1.4625,2.849245
2016-11,Roanoke,organic,1.0525,9.6875425
2015-06,Indianapolis,organic,1.6,1.817555
2016-11,NewOrleansMobile,organic,1.55,3.7865525
2016-07,Seattle,organic,1.77,37.899386
2016-01,Seattle,conventional,0.9179999999999999,765.578406
2017-06,GrandRapids,conventional,1.675,177.11966
2015-04,Columbus,organic,1.52,4.911524999999999
2017-04,Atlanta,organic,1.332,17.220813999999997
2016-06,Orlando,conventional,1.0899999999999999,382.4441875
2015-12,Boston,organic,1.4324999999999999,8.193975
2015-01,BuffaloRochester,organic,1.6400000000000001,1.3415224999999997
2015-08,Southeast,conventional,1.138,2874.242264
2016-10,GreatLakes,organic,1.552,130.10939000000002
2018-03,Philadelphia,organic,1.575,35.34193
2017-11,BaltimoreWashington,organic,1.7850000000000001,32.538557499999996
2017-05,Jacksonville,organic,2.0325,4.88478
2016-12,HarrisburgScranton,conventional,1.33,193.02857
2015-02,Boise,organic,1.5375,2.0103725000000003
2015-12,Portland,organic,1.26,33.2363925
2016-05,NewYork,organic,2.068,41.640814
2017-04,Seattle,organic,1.3379999999999999,59.286134000000004
2015-05,Portland,conventional,0.9880000000000001,602.61125
2017-12,WestTexNewMexico,organic,1.6900000000000002,15.412142000000001
2016-06,CincinnatiDayton,conventional,0.9325,284.86901
2017-11,Denver,organic,2.0149999999999997,16.9291475
2015-04,SanFrancisco,conventional,1.32,743.021475
2017-03,California,organic,1.5625,208.6892175
2016-01,StLouis,organic,0.9700000000000001,9.771116
2017-02,Denver,conventional,0.9874999999999999,915.4651125
2016-12,Charlotte,conventional,1.29,150.24622250000004
2016-12,GreatLakes,conventional,1.055,3162.1120775
2015-06,Syracuse,organic,1.855,1.512415
2016-07,SouthCarolina,conventional,1.1119999999999999,384.461624
2017-07,SanDiego,conventional,1.3719999999999999,501.76425600000005
2017-12,Tampa,organic,1.5960000000000003,5.753335999999998
2016-05,Sacramento,organic,1.706,11.093124
2015-07,Orlando,conventional,1.0975,317.358335
2015-01,Nashville,conventional,1.0550000000000002,149.078765
2016-08,Nashville,organic,1.3624999999999998,10.616967500000001
2018-02,West,conventional,0.9275,8055.027132499999
2015-02,LasVegas,organic,1.7149999999999999,7.052764999999999
2015-09,West,organic,1.76,136.44439
2017-04,Atlanta,conventional,1.204,523.216396
2015-07,Indianapolis,conventional,1.0975,166.19723249999998
2016-12,Philadelphia,conventional,1.43,330.95157750000004
2015-01,Orlando,conventional,1.225,221.72681
2015-10,CincinnatiDayton,conventional,0.9575,209.62448
2018-02,Nashville,organic,1.45,6.6186324999999995
2016-10,BaltimoreWashington,conventional,1.73,618.9237880000001
2017-05,NorthernNewEngland,organic,1.5575,19.8513575
2015-06,SanDiego,conventional,0.93,582.003125
2015-09,Chicago,organic,1.6225,26.710845000000003
2017-02,HarrisburgScranton,organic,1.775,9.775227500000002
2015-12,Pittsburgh,organic,1.5399999999999998,0.8987525000000001
2017-08,Midsouth,conventional,1.405,2823.1727825
2016-10,BuffaloRochester,organic,1.586,1.02711
2016-07,Philadelphia,organic,2.148,9.875274000000001
2017-03,GreatLakes,organic,1.135,226.84452500000003
2017-02,Jacksonville,organic,1.655,3.5133475
2018-03,Columbus,organic,1.3125,19.4993625
2015-12,California,organic,1.4175,97.04677749999999
2015-10,DallasFtWorth,conventional,0.83,1052.164965
2016-12,RaleighGreensboro,conventional,1.2625000000000002,209.07779749999997
2016-06,RichmondNorfolk,organic,1.125,9.8039775
2017-09,RichmondNorfolk,organic,1.8499999999999999,13.7586275
2018-02,Charlotte,organic,1.8875,12.213569999999999
2018-02,MiamiFtLauderdale,organic,1.505,9.752315
2018-01,Roanoke,conventional,1.0675,182.1112275
2017-02,CincinnatiDayton,organic,0.5525,34.446597499999996
2015-03,LosAngeles,conventional,0.9119999999999999,2723.1415259999994
2017-11,Philadelphia,conventional,1.3925,365.5841775
2016-01,SanDiego,conventional,0.764,613.607602
2017-01,Louisville,organic,1.4999999999999998,1.852652
2015-04,Tampa,organic,1.55,2.6540925
2015-06,Philadelphia,organic,1.9274999999999998,4.9910025000000005
2015-01,Houston,conventional,0.7575000000000001,1031.7068425
2017-10,Albany,organic,1.466,4.619536
2017-06,NewYork,conventional,1.715,1368.3515175
2017-04,LasVegas,conventional,0.9600000000000002,368.770476
2016-11,Pittsburgh,conventional,1.2625,82.9100625
2017-03,Denver,organic,0.9149999999999999,58.463860000000004
2017-02,Albany,conventional,1.495,116.15279499999998
2015-10,Seattle,organic,1.775,27.415824999999998
2017-04,Houston,conventional,0.734,1559.8641420000001
2017-02,StLouis,conventional,1.0625,169.27533499999998
2016-11,GrandRapids,conventional,1.54,112.41462250000001
2015-05,MiamiFtLauderdale,conventional,1.1560000000000001,596.007828
2017-10,PhoenixTucson,organic,1.8059999999999998,11.307972
2015-06,SouthCentral,organic,1.375,52.9042
2015-03,Albany,conventional,1.062,50.658964
2016-05,Louisville,organic,1.416,2.168888
2016-07,Roanoke,conventional,1.03,152.33756400000001
2017-01,LosAngeles,conventional,0.742,3696.3416740000002
2016-03,Roanoke,conventional,0.9725,144.41038500000002
2016-08,SanDiego,conventional,1.0425,558.1709050000001
2017-11,Seattle,organic,2.0475,28.143655
2017-05,Atlanta,conventional,1.1774999999999998,586.6210725
2016-04,Jacksonville,conventional,0.9025000000000001,223.69914500000002
2017-11,West,conventional,1.0724999999999998,5521.5074875
2018-01,BuffaloRochester,organic,1.19,10.16885
2015-09,Houston,conventional,0.8675,1030.62495
2016-03,Orlando,organic,1.6075,4.773342500000001
2016-02,Philadelphia,organic,1.8350000000000002,9.578185000000001
2017-09,Portland,organic,2.83,15.0087425
2015-01,StLouis,organic,1.8724999999999998,3.6036275
2017-03,Philadelphia,conventional,1.6349999999999998,385.1706125
2015-11,Tampa,conventional,1.0659999999999998,299.62485399999997
2018-01,Portland,conventional,1.1975,602.547905
2017-10,LosAngeles,organic,2.0959999999999996,63.55575600000001
2016-08,Boise,organic,1.7525,2.27824
2017-01,Portland,organic,0.986,39.10454
2017-05,LasVegas,conventional,1.0,397.4775474999999
2016-08,PhoenixTucson,organic,2.13,9.144925
2016-03,BuffaloRochester,conventional,1.185,148.63914749999998
2016-12,SanDiego,organic,1.6524999999999999,12.041984999999999
2017-01,Denver,conventional,0.968,881.5266599999999
2016-09,StLouis,conventional,1.11,161.8844375
2016-07,Sacramento,organic,2.1479999999999997,7.979066
2016-08,Albany,conventional,1.3224999999999998,112.60430249999999
2015-09,BuffaloRochester,organic,1.5550000000000002,3.57966
2015-08,Detroit,organic,1.6,9.726672000000002
2016-01,Detroit,organic,1.496,11.082914
2017-06,Chicago,organic,1.9649999999999999,40.5233025
2017-10,GrandRapids,conventional,1.972,102.71191
2016-10,Pittsburgh,organic,1.526,9.284416
2017-04,RaleighGreensboro,organic,2.402,10.203454
2015-12,NorthernNewEngland,conventional,1.11,324.98694
2017-05,Spokane,organic,1.5375,5.2076475
2016-06,CincinnatiDayton,organic,1.0875000000000001,19.685507500000003
2016-03,SanFrancisco,organic,2.285,25.101832499999997
2016-05,Orlando,organic,1.596,6.1277219999999994
2016-03,Charlotte,conventional,1.1075,209.98731000000004
2017-11,HarrisburgScranton,conventional,1.3575,200.2499675
2016-08,Orlando,conventional,1.185,354.58452
2017-07,HarrisburgScranton,conventional,1.4140000000000001,226.99246800000003
2015-11,Nashville,organic,1.5479999999999998,4.9322740000000005
2017-11,Atlanta,conventional,1.11,487.93742499999996
2017-06,West,conventional,1.04,7045.726647499999
2016-06,GrandRapids,conventional,1.2025,219.6134975
2017-04,Roanoke,conventional,1.214,156.50869
2017-08,LasVegas,conventional,1.305,268.301395
2016-05,PhoenixTucson,conventional,0.6,1278.4876659999998
2017-08,NewOrleansMobile,organic,1.3074999999999999,7.4282575
2015-05,CincinnatiDayton,organic,1.4140000000000001,15.070784
2015-06,Midsouth,conventional,1.1249999999999998,2976.59964
2018-01,California,organic,1.78,181.49910000000003
2015-01,Denver,organic,1.2825,29.4750625
2017-04,Plains,organic,1.634,77.916008
2015-08,RaleighGreensboro,conventional,1.194,249.99915399999995
2015-08,CincinnatiDayton,conventional,1.048,219.517234
2015-04,SouthCentral,organic,1.4049999999999998,69.2620925
2015-09,West,conventional,0.935,5525.2428899999995
2016-03,HarrisburgScranton,conventional,1.1324999999999998,253.62056000000004
2015-01,Spokane,conventional,1.115,72.2565775
2017-01,Tampa,conventional,1.1300000000000001,469.7417300000001
2016-08,Charlotte,conventional,1.4024999999999999,193.30246499999996
2016-04,Denver,organic,0.9574999999999999,87.71908749999999
2017-11,Boise,conventional,1.325,69.553685
2015-06,StLouis,conventional,1.2525,203.321575
2015-11,Indianapolis,organic,1.55,1.6870940000000003
2017-04,Philadelphia,conventional,1.7120000000000002,385.06495600000005
2016-07,Northeast,organic,1.936,119.292832
2015-03,West,conventional,0.96,5576.849697999999
2018-01,Boise,organic,1.7925,2.3874500000000003
2017-11,HartfordSpringfield,organic,2.0625,11.92446
2016-08,SanFrancisco,conventional,1.2950000000000002,876.538435
2017-06,NorthernNewEngland,conventional,1.605,396.8836
2017-04,PhoenixTucson,conventional,0.7,1222.5892920000001
2016-10,HartfordSpringfield,organic,2.2640000000000002,5.012642
2015-06,Louisville,conventional,1.0999999999999999,82.18325750000001
2016-05,Louisville,conventional,0.9,119.343658
2016-06,DallasFtWorth,conventional,0.845,1282.5329525
2016-05,Chicago,conventional,1.0539999999999998,931.571316
2016-04,WestTexNewMexico,conventional,0.75,869.4048424999999
2016-11,Sacramento,organic,2.6550000000000002,5.2390775000000005
2015-06,GrandRapids,conventional,1.0675,207.8787275
2015-04,GrandRapids,organic,1.7675,1.1263425
2015-08,Portland,conventional,1.144,477.64265
2015-09,Columbus,organic,1.7175,3.5476025
2015-09,Boise,organic,2.145,0.9999349999999999
2015-05,LosAngeles,conventional,0.8720000000000001,3235.5493999999994
2016-08,HartfordSpringfield,conventional,1.5025,293.33662000000004
2017-11,Roanoke,conventional,1.13,126.916515
2016-09,Philadelphia,organic,2.135,12.3965625
2016-01,NorthernNewEngland,organic,1.6320000000000001,10.055329999999998
2015-03,Philadelphia,conventional,1.33,372.523506
2017-08,Boston,organic,1.7125000000000001,21.569555
2015-03,Albany,organic,1.826,1.4441380000000001
2017-11,BaltimoreWashington,conventional,1.445,667.4050175
2016-02,Spokane,conventional,0.865,110.25767250000001
2017-06,Syracuse,organic,2.3625,3.069855
2016-07,NorthernNewEngland,conventional,1.3140000000000003,481.16462200000007
2017-06,Denver,organic,1.5899999999999999,21.9625975
2015-03,HartfordSpringfield,organic,2.212,2.826546
2018-01,Portland,organic,1.7525,23.762057499999997
2017-09,Albany,conventional,1.6475,80.6481125
2018-03,Denver,conventional,1.0525,921.0011875
2015-12,NorthernNewEngland,organic,1.6325,8.6727925
2016-12,West,conventional,0.8925000000000001,5976.718807500001
2016-12,Sacramento,conventional,1.1075000000000002,390.804775
2017-01,NewYork,organic,2.086,43.981574
2015-01,Jacksonville,conventional,1.16,115.67518
2015-05,Atlanta,conventional,1.0539999999999998,528.689804
2017-11,Columbus,organic,1.5525,7.8446075
2016-11,GrandRapids,organic,2.1975,1.1009924999999998
2017-05,Roanoke,organic,1.6224999999999998,8.206119999999999
2017-05,Detroit,organic,1.6774999999999998,14.36152
2015-02,Seattle,organic,1.4825,41.8678
2017-07,SanFrancisco,conventional,1.6179999999999999,744.1686399999999
2015-06,Tampa,organic,1.7725000000000002,1.9367025
2017-08,NewYork,conventional,1.6750000000000003,1175.7089174999999
2017-05,Northeast,conventional,1.6425,4516.3586625
2016-06,Tampa,conventional,1.085,413.63090750000003
2015-10,Tampa,conventional,1.0,326.6755525
2017-02,Denver,organic,1.19,35.2070675
2017-09,Seattle,conventional,1.9699999999999998,398.98021500000004
2017-02,Syracuse,organic,1.7725,2.2547925
2016-04,NewOrleansMobile,conventional,0.875,312.1472075
2017-10,Northeast,organic,1.6959999999999997,261.988438
2016-07,Boston,conventional,1.478,528.3705259999999
2017-03,SouthCarolina,organic,1.3525,11.336364999999997
2016-11,HartfordSpringfield,conventional,1.7100000000000002,198.6066075
2017-08,PhoenixTucson,organic,2.01,12.0398975
2015-07,Houston,conventional,0.7875000000000001,1088.39799
2015-11,Atlanta,conventional,1.046,356.537276
2017-02,RaleighGreensboro,conventional,1.1575,341.210855
2015-04,NewOrleansMobile,conventional,0.9625000000000001,250.68950499999997
2015-01,SouthCarolina,conventional,1.08,294.0713025
2018-03,StLouis,conventional,1.165,194.49136
2017-12,Portland,conventional,1.1400000000000001,531.155938
2015-05,Louisville,organic,1.342,2.38309
2015-02,Plains,conventional,1.0075,1852.9150874999998
2017-07,Tampa,organic,1.688,4.258366
2017-12,SanFrancisco,organic,1.9940000000000002,18.194054
2017-11,Plains,conventional,1.2850000000000001,1503.965635
2016-05,Albany,organic,1.6480000000000001,1.4556
2016-05,Houston,conventional,0.704,1313.1651219999999
2017-09,GreatLakes,conventional,1.8075,2500.5140175
2015-01,NewYork,organic,2.0149999999999997,13.922077499999999
2015-07,Chicago,conventional,1.215,824.4653149999999
2017-08,Detroit,conventional,1.3425,344.919015
2016-07,NewYork,conventional,1.6119999999999997,1185.14414
2018-01,RaleighGreensboro,conventional,1.2625,352.03898499999997
2015-06,Pittsburgh,conventional,1.2925,94.2935275
2015-10,SouthCentral,organic,1.5174999999999998,61.2972025
2016-08,Orlando,organic,1.8575,6.533212499999999
2016-03,Nashville,conventional,0.925,174.7769375
2017-06,Nashville,conventional,1.025,258.93838750000003
2016-05,NewOrleansMobile,conventional,0.776,384.069772
2016-12,StLouis,conventional,1.05,126.41714
2016-11,NewYork,organic,2.3825000000000003,32.783875
2017-06,Chicago,conventional,1.5525,828.6796050000002
2015-04,Midsouth,conventional,1.1749999999999998,2689.9291775
2017-12,Denver,organic,1.6019999999999999,26.044818
2017-11,Portland,conventional,1.2875,490.306495
2016-09,WestTexNewMexico,conventional,0.9075,805.9082975
2017-08,West,conventional,1.3175000000000001,5458.9118175
2015-10,CincinnatiDayton,organic,1.565,10.66075
2015-05,DallasFtWorth,conventional,0.748,1272.57577
2017-12,SouthCarolina,conventional,1.0779999999999998,367.15011599999997
2015-12,StLouis,organic,1.5825,4.447640000000001
2016-02,GrandRapids,conventional,1.075,197.6422
2017-06,Orlando,conventional,1.3925,379.35669999999993
2015-04,Seattle,organic,1.7325,41.840362500000005
2016-11,LasVegas,conventional,1.07,244.411385
2017-02,Seattle,conventional,0.8,856.4656675
2015-09,Jacksonville,organic,2.1675,1.7222475
2017-08,Indianapolis,organic,1.53,8.581795
2016-02,Tampa,organic,1.495,3.0406775
2015-04,Jacksonville,conventional,1.1175000000000002,145.1124675
2015-09,Pittsburgh,conventional,1.145,88.891015
2017-02,BuffaloRochester,conventional,1.5825,138.99304
2017-08,HartfordSpringfield,organic,2.2399999999999998,14.228755
2015-10,SouthCarolina,organic,1.84,4.24312
2016-10,Syracuse,organic,1.6440000000000001,0.9332080000000001
2015-10,Indianapolis,organic,1.5025000000000002,2.1839525
2017-01,Southeast,organic,1.3980000000000001,57.546865999999994
2016-07,Atlanta,conventional,0.9359999999999999,571.5294080000001
2016-01,NewOrleansMobile,conventional,0.884,267.371624
2017-10,Seattle,organic,2.6159999999999997,26.954362
2017-11,Detroit,conventional,1.0325000000000002,360.694105
2017-03,Boston,conventional,1.4749999999999999,551.728645
2018-01,Boston,organic,1.795,29.2789225
2017-05,Northeast,organic,2.145,197.1366875
2017-11,Chicago,conventional,1.7400000000000002,535.5608425
2015-02,Tampa,conventional,1.11,327.39276
2016-06,NewYork,organic,2.145,34.1537325
2015-08,BuffaloRochester,conventional,1.462,76.49517
2017-07,PhoenixTucson,organic,1.972,10.641626
2017-07,LasVegas,conventional,1.168,332.4550680000001
2016-11,Portland,organic,1.6875,25.536607500000002
2017-09,SanFrancisco,organic,2.0575,25.614535
2015-06,CincinnatiDayton,organic,1.42,13.663490000000001
2017-07,DallasFtWorth,conventional,0.9480000000000001,1292.998648
2015-03,RaleighGreensboro,conventional,1.208,230.383886
2016-01,Portland,organic,1.3719999999999999,26.115106
2016-01,LasVegas,organic,1.544,8.196463999999999
2015-07,MiamiFtLauderdale,conventional,1.105,531.9136850000001
2016-04,Charlotte,organic,1.6875,5.452697499999999
2017-10,Columbus,conventional,1.6060000000000003,121.57694599999999
2016-11,DallasFtWorth,organic,1.3475000000000001,22.8590025
2015-10,Denver,organic,1.2750000000000001,27.3225925
2017-09,Louisville,organic,2.0775,3.7587475
2017-03,HartfordSpringfield,conventional,1.5350000000000001,286.741805
2017-07,SouthCarolina,organic,1.7579999999999998,13.846032000000001
2015-10,LasVegas,conventional,0.95,265.57816499999996
2018-03,Orlando,conventional,1.1724999999999999,500.25338
2017-06,Albany,conventional,1.615,90.7936525
2016-03,HartfordSpringfield,organic,2.21,6.9345799999999995
2018-03,RichmondNorfolk,conventional,1.055,329.0049425
2017-03,LosAngeles,organic,1.21,137.815465
2018-01,West,conventional,1.045,6999.32763
2016-09,Boise,organic,1.4774999999999998,2.7333450000000004
2016-11,LosAngeles,conventional,1.23,2009.4500025000002
2015-04,DallasFtWorth,organic,1.36,11.187377499999998
2016-09,Louisville,organic,1.3075,3.1261625000000004
2016-10,Southeast,conventional,1.372,2886.5097600000004
2016-05,Denver,conventional,0.8640000000000001,959.0792560000001
2016-03,NorthernNewEngland,organic,1.6475,11.340547500000001
2017-06,Indianapolis,organic,1.175,10.206192499999998
2016-10,StLouis,organic,1.236,8.227086
2017-10,NewYork,conventional,1.6300000000000001,1190.99185
2018-03,NewOrleansMobile,conventional,1.0350000000000001,317.729305
2015-07,Sacramento,conventional,1.2750000000000001,440.70393500000006
2016-11,BaltimoreWashington,conventional,1.655,551.00234
2015-12,Boston,conventional,1.0575,494.81108500000005
2017-08,Roanoke,conventional,1.3775,120.9367425
2017-02,Boston,conventional,1.2149999999999999,670.885025
2016-11,NewOrleansMobile,conventional,1.37,181.25881
2015-06,Jacksonville,conventional,1.0724999999999998,161.94366749999998
2017-04,California,organic,1.6300000000000001,193.88941200000002
2015-08,Syracuse,conventional,1.3780000000000001,46.59487
2016-02,MiamiFtLauderdale,organic,1.4500000000000002,2.865555
2017-02,Southeast,organic,1.335,69.355635
2016-11,Atlanta,conventional,1.225,405.79189249999996
2015-01,Charlotte,conventional,1.2199999999999998,161.4725625
2017-01,Albany,conventional,1.494,106.8613
2016-09,Atlanta,organic,1.6849999999999998,11.067400000000001
2015-08,DallasFtWorth,conventional,0.8539999999999999,1107.255798
2016-12,DallasFtWorth,organic,1.155,20.70955
2016-06,Syracuse,organic,1.575,2.6406199999999997
2016-12,SouthCarolina,organic,1.5675,7.1546899999999996
2015-10,Roanoke,organic,1.4674999999999998,5.88383
2018-02,Detroit,organic,1.3675000000000002,16.204525
2017-08,Nashville,conventional,1.1325,239.601325
2017-04,DallasFtWorth,organic,1.278,26.543558
2017-09,West,organic,2.445,135.9734925
2017-03,West,conventional,0.985,6657.875309999999
2017-08,Plains,organic,1.8824999999999998,65.5038225
2015-12,Nashville,organic,1.5750000000000002,4.1149949999999995
2018-01,StLouis,conventional,1.2475,202.199255
2018-01,Sacramento,organic,1.8475000000000001,8.2541525
2015-09,CincinnatiDayton,organic,1.5625,13.22077
2017-03,Tampa,conventional,1.6025,305.79087
2015-10,Portland,organic,1.6925000000000001,23.9544675
2015-10,Sacramento,organic,2.0275,5.64159
2018-02,WestTexNewMexico,conventional,0.8200000000000001,1034.1180975
2015-04,Orlando,organic,1.8375,2.4879225000000003
2015-02,Louisville,organic,1.645,1.3308225
2017-10,Houston,conventional,1.224,1039.7914
2018-01,SanDiego,organic,1.9325,18.69317
2017-10,Plains,conventional,1.642,1356.533422
2017-02,California,organic,1.435,180.24769
2016-02,LasVegas,organic,1.355,9.137875
2015-03,Denver,organic,1.262,46.841208
2016-10,Portland,conventional,1.1179999999999999,618.4283699999999
2017-06,Boston,conventional,1.6974999999999998,575.3703625
2016-01,WestTexNewMexico,organic,1.502,11.870006
2017-12,Indianapolis,conventional,1.206,169.66991600000003
2015-08,MiamiFtLauderdale,organic,1.4979999999999998,1.1912660000000002
2015-09,SanDiego,organic,1.7624999999999997,9.7215025
2017-03,Orlando,organic,2.02,5.1527525
2016-07,California,conventional,1.1480000000000001,6412.193478
2016-10,Midsouth,organic,1.568,111.99523599999999
2017-06,Spokane,organic,1.8050000000000002,4.919545
2016-02,Albany,organic,1.8000000000000003,1.3173149999999998
2016-07,DallasFtWorth,conventional,0.916,1170.8111000000001
2016-09,Jacksonville,organic,1.6400000000000001,3.6629199999999997
2015-03,Pittsburgh,conventional,1.182,87.074826
2016-05,Columbus,conventional,0.842,207.946954
2017-05,MiamiFtLauderdale,conventional,1.4024999999999999,689.12758
2018-02,Indianapolis,conventional,0.8925000000000001,244.14738
2017-10,Louisville,conventional,1.718,68.151448
2015-05,Boston,organic,1.9260000000000002,3.9325279999999996
2015-03,PhoenixTucson,conventional,0.6599999999999999,1144.123178
2015-07,Seattle,conventional,1.2574999999999998,526.939715
2017-02,LasVegas,conventional,0.77,432.90167
2018-03,Boston,organic,1.835,31.9046075
2016-06,GreatLakes,conventional,1.0975,3807.5240375000003
2015-03,BaltimoreWashington,organic,1.5219999999999998,15.783652000000002
2016-01,Albany,organic,1.7740000000000002,1.426218
2015-03,Spokane,conventional,1.124,75.928734
2017-02,Philadelphia,organic,1.7075,27.37501
2016-12,Orlando,conventional,1.0125,334.65461250000004
2016-01,Orlando,conventional,1.044,339.908606
2015-06,RichmondNorfolk,organic,1.33,7.2634324999999995
2017-02,Boise,conventional,0.9325,111.65533000000002
2015-07,Charlotte,organic,2.105,3.6810500000000004
2017-11,California,conventional,1.2149999999999999,5119.0161325
2017-12,Orlando,organic,1.6960000000000002,6.063712
2017-02,RichmondNorfolk,organic,1.1975,9.9935325
2017-09,Boise,conventional,1.7374999999999998,63.21048499999999
2016-10,LasVegas,organic,2.606,4.00598
2015-10,HartfordSpringfield,conventional,1.2025,292.273505
2016-06,California,conventional,1.0099999999999998,6701.81096
2017-07,Southeast,conventional,1.35,3566.9085139999997
2016-03,LasVegas,organic,1.3475,10.259982499999998
2015-04,Chicago,conventional,1.2475,768.7321175
2017-06,Jacksonville,organic,2.2,3.8107775
2016-10,HartfordSpringfield,conventional,1.7440000000000002,210.101816
2016-10,Detroit,organic,1.272,19.790644
2016-02,StLouis,organic,1.265,8.1278825
2016-08,Roanoke,organic,1.2275,10.40356
2017-08,Portland,organic,2.4725,19.577477499999997
2015-11,LasVegas,organic,2.018,4.86252
2017-10,StLouis,organic,2.118,6.554822
2018-03,Chicago,organic,1.6575,39.656735
2017-04,Sacramento,organic,2.3419999999999996,6.3796040000000005
2017-03,Midsouth,conventional,1.2874999999999999,3138.1682800000003
2017-10,SouthCarolina,conventional,1.556,294.759382
2018-01,Syracuse,conventional,1.3275,76.65513750000001
2017-09,LasVegas,organic,2.4675000000000002,6.013702499999999
2016-07,HartfordSpringfield,conventional,1.5959999999999999,274.32736199999994
2017-05,Houston,organic,1.305,38.0943025
2017-10,Jacksonville,organic,2.4059999999999997,2.281094
2016-12,Midsouth,conventional,1.1849999999999998,2280.6369775
2017-09,Philadelphia,conventional,1.59,368.102255
2016-09,HartfordSpringfield,conventional,1.4749999999999999,275.4854325
2015-01,Jacksonville,organic,1.855,1.2934050000000001
2016-03,Spokane,organic,1.2800000000000002,3.8400749999999997
2015-01,Syracuse,conventional,1.3875,42.0175975
2015-07,Plains,organic,1.875,32.6005575
2015-02,BaltimoreWashington,conventional,1.1275,809.8787749999999
2015-04,Denver,organic,1.3275,51.801362499999996
2017-03,SouthCarolina,conventional,1.3725,332.0629125
2017-01,BuffaloRochester,organic,1.612,3.154098
2015-02,GrandRapids,organic,1.8849999999999998,0.8976700000000001
2016-01,PhoenixTucson,organic,1.512,10.383346
2016-10,SouthCentral,organic,1.2419999999999998,125.088116
2017-07,Philadelphia,conventional,1.544,390.09369200000003
2016-04,SanDiego,organic,1.2475,19.2845175
2018-02,SouthCentral,conventional,0.7225,8268.3701425
2016-08,Louisville,organic,1.4175,3.44075
2015-11,California,conventional,0.9179999999999999,5222.9181880000015
2017-12,Boise,conventional,1.164,77.576812
2017-02,Nashville,conventional,0.76,272.751005
2016-10,Orlando,conventional,1.4360000000000002,268.08554
2016-10,California,organic,2.196,107.110704
2017-06,Houston,organic,1.115,45.81435249999999
2017-04,SanDiego,conventional,1.218,476.15325599999994
2017-12,Southeast,conventional,1.126,3804.868664
2016-03,Denver,conventional,0.8724999999999999,804.8051750000001
2016-01,Chicago,conventional,1.05,840.0956180000001
2017-06,WestTexNewMexico,conventional,0.845,1066.0068250000002
2016-03,RichmondNorfolk,organic,1.2275,7.029514999999998
2017-03,HarrisburgScranton,conventional,1.3474999999999997,254.31953249999998
2015-07,SanFrancisco,organic,2.29,20.4900575
2017-10,Charlotte,organic,2.3939999999999997,10.137036000000002
2016-05,Syracuse,conventional,1.28,79.056272
2016-01,LasVegas,conventional,0.9019999999999999,275.103636
2016-06,Northeast,conventional,1.3424999999999998,4629.346725
2017-10,SouthCarolina,organic,1.8719999999999999,14.550002
2015-11,Portland,conventional,1.014,426.5965779999999
2015-09,Denver,organic,1.375,28.0720225
2016-06,Northeast,organic,1.8275,107.34611000000001
2015-11,SouthCentral,organic,1.504,54.00979800000001
2017-04,Tampa,conventional,1.464,375.51120000000003
2016-04,MiamiFtLauderdale,conventional,1.005,710.1914700000001
2017-06,SouthCentral,organic,1.2325,165.289575
2015-11,Indianapolis,conventional,1.048,128.66135
2018-01,HartfordSpringfield,conventional,1.3525,369.98945999999995
2016-11,LasVegas,organic,1.755,7.79737
2017-04,SouthCentral,organic,1.148,163.914636
2015-07,StLouis,conventional,1.1775,219.98489750000002
2015-05,Chicago,conventional,1.198,864.572368
2016-03,SouthCentral,organic,1.2325,84.3275275
2015-09,Louisville,conventional,1.0474999999999999,79.029735
2018-03,WestTexNewMexico,conventional,0.885,913.4943625000001
2018-01,Syracuse,organic,1.24,4.665235000000001
2015-05,BuffaloRochester,organic,1.8080000000000003,4.191140000000001
2015-07,SouthCentral,conventional,0.8225,5862.7792525
2016-04,RaleighGreensboro,conventional,1.1,283.3472775
2017-09,Indianapolis,organic,1.725,8.455335
2017-11,Boston,organic,1.86,25.628204999999998
2015-05,Tampa,organic,1.6279999999999997,2.436326
2015-05,DallasFtWorth,organic,1.3699999999999999,10.119286
2018-03,GreatLakes,conventional,1.2075,3949.736955
2016-05,Syracuse,organic,1.51,3.464668
2015-09,DallasFtWorth,organic,1.4725,12.596245
2017-07,NewYork,conventional,1.598,1337.61921
2015-10,Philadelphia,conventional,1.1975,414.10773750000004
2017-09,BaltimoreWashington,organic,1.585,60.984354999999994
2015-07,NorthernNewEngland,conventional,1.1325,510.77547999999996
2018-02,Midsouth,organic,1.63,165.64243249999998
2015-12,CincinnatiDayton,conventional,0.835,188.3296625
2016-07,Albany,organic,1.486,2.2934479999999997
2017-10,Midsouth,conventional,1.5919999999999999,2403.065142
2017-07,Boston,organic,1.8219999999999998,23.637662000000002
2015-04,Denver,conventional,1.1275,730.5642925
2018-03,LosAngeles,organic,1.5625,118.21175500000001
2016-08,StLouis,organic,1.665,8.6411325
2017-01,Chicago,organic,1.6039999999999999,39.17082799999999
2016-04,NorthernNewEngland,organic,1.6,11.842272500000002
2015-10,California,conventional,1.0725000000000002,4899.6460675
2016-03,PhoenixTucson,organic,1.5150000000000001,11.264957500000001
2015-07,Roanoke,organic,1.26,8.0596275
2017-06,Northeast,conventional,1.66,4056.0858649999996
2015-03,West,organic,1.4300000000000002,264.25429799999995
